ZREP,ZFIN,Material,RI Description,Cell,CBU Brand,RI CBU,RI Brand,RI Occasion,Major Pack,Minor Pack,Flavor/Form,Supply Segment,Product Type,Consumption Type,CRI Number,CRI Fert,CRI Description,CRI CBU,CRI Brand,CI Child Ingredient,CRI Major Pack,CRI Minor Pack,CRI UDP3_Brand Flavor/Form,CRI Supply Segment,Core/Non_Core/Innov/Seasonal,RI UDP1_DMR Type,Display Type,GSV 2024,NSV 2024,MAC $ 2024,GSV 2025,NSV 2025,MAC$ 2025,MAC_perc,Prime margin,Growth,Price Increase,List Price,GSV per case,Trade rate,NSV per case,Raw Materials,Packaging,Raw Waste,Package Waste,Total Primes,Labor,EXP PROD,OH Labor,OH Expense,Coman/Copack,Depreciation,Total MCC,Total WTD ICE,Logistics,Logistics/NSV,Total COGS Per Case,COGS_perc GSV,MAC $ Per Case,Raw materials per tonne,Plant,Declared weight,Case Count,List price per tonne,GSV per tonne,NSV per tonne,Packaging Per Tonne,Total primes per tonne,Labor per tonne,EXP PROD per tonne,Raw waste per tonne,Package Waste Per Tonne,OH Labor per tonne,OH Expense per tonne,Coman/Copack Per Tonne,Depreciation per tonne,Total MCC per tonne,Total WTD ICE per tonne,Logistics per tonne,MAC $ Per Tonne
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Bars,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,221218.0,0.0,SN KS 24CT 6CS DUAL LOGO PV,Chocolate,SNICKERS,Original,Share Size,Share Size,SNICKERS ORIGINAL,Filled Bar,Core,DISP,NON-DISPLAY,,,,$864833.73,$704839.48995,$388296.765758679,55.09%,77.55%,,Post - June 2024,623.04,612.44832,18.50%,499.1453808,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,30.66845135,6.14%,224.1657014,37%,274.9796794,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,14841.38264,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,911.8830683,8176.132239
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Bars,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,227962.0,0.0,TWIX CARAMEL KS 3.02OZ 24CT 6/CA,Chocolate,TWIX,Caramel,Share Size,Share Size,TWIX CARAMEL BAR,Enrobed Biscuit,,DISP,NON-DISPLAY,,,,$864833.73,$704839.48995,$388296.765758679,55.09%,77.55%,,Post - June 2024,623.04,612.44832,18.50%,499.1453808,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,30.66845135,6.14%,224.1657014,37%,274.9796794,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,14841.38264,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,911.8830683,8176.132239
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Bars,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,261876.0,0.0,SNICKERS PB SQRD KS 3.56OZ 18CT 6/CA,Chocolate,SNICKERS,Peanut Butter,Share Size,Share Size,SNICKERS PB SQUARED,Filled Bar,Non-Core,DISP,NON-DISPLAY,,,,$216641.59,$176562.89585,$97268.6723560351,55.09%,77.55%,,Post - June 2024,623.04,612.44832,18.50%,499.1453808,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,30.66845135,6.14%,224.1657014,37%,274.9796794,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,14841.38264,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,911.8830683,8176.132239
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,108293.0,0.0,M&MS MILK CHOC KINGSIZE 3.14OZ 24CT 6/CA,Chocolate,M&M'S,Milk Chocolate,Share Size,Share Size,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$288855.46,$256503.64848,$149482.42279418,58.28%,79.39%,,Post - June 2024,623.04,612.44832,11.20%,543.8541082,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,33.41544147,6.14%,226.9126915,37%,316.9414167,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,16170.73347,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,993.5609382,9423.805206
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,108294.0,0.0,M&MS PEANUT KING SIZE 3.27OZ 24CT 6/CA,Chocolate,M&M'S,Peanut,Share Size,Share Size,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$288855.46,$256503.64848,$149482.42279418,58.28%,79.39%,,Post - June 2024,623.04,612.44832,11.20%,543.8541082,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,33.41544147,6.14%,226.9126915,37%,316.9414167,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,16170.73347,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,993.5609382,9423.805206
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,239479.0,0.0,M&MS PEANUT BUTTER KS 2.83OZ 24CT 6/CA,Chocolate,M&M'S,Peanut Butter,Share Size,Share Size,M&M'S PEANUT BUTTER,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$288855.46,$256503.64848,$149482.42279418,58.28%,79.39%,,Post - June 2024,623.04,612.44832,11.20%,543.8541082,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,33.41544147,6.14%,226.9126915,37%,316.9414167,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,16170.73347,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,993.5609382,9423.805206
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Fruit Snacks,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,108297.0,0.0,SKITTLES ORIG SHARE 4OZ 24CT 6CS,Fruity Confections,SKITTLES,Original,Share Size,Share Size,SKITTLES ORIGINAL,Panned Sugar,Core,DISP,NON-DISPLAY,,,,$288855.46,$266035.87866,$158428.974434809,59.55%,80.13%,,Post - June 2024,623.04,612.44832,7.90%,564.0649027,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,34.65723153,6.14%,228.1544815,37%,335.9104212,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,16771.67289,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,1030.483811,9987.821753
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Fruit Snacks,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,108379.0,0.0,ST ORG FRT SHRSZ 3.45OZ 24CT 6CS PROMO,Fruity Confections,STARBURST,Original,Share Size,Share Size,STARBURST CHEWS ORIGINAL,Chewy Chunk,Core,DISP,NON-DISPLAY,,,,$288855.46,$266035.87866,$158428.974434809,59.55%,80.13%,,Post - June 2024,623.04,612.44832,7.90%,564.0649027,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,34.65723153,6.14%,228.1544815,37%,335.9104212,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,16771.67289,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,1030.483811,9987.821753
601480.00,,60001585,MXD SN M&MS SHRSZ CIRK 360QPLT IDM,Fruit Snacks,ChocolateMixed,Chocolate,Mixed,Not Applicable,Share Size,Share Size,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,141047.0,0.0,SKITTLES SOUR BBL SHARE 3.3OZ 24CT 6CS,Fruity Confections,SKITTLES,Sour,Share Size,Share Size,SKITTLES SOUR,Panned Sugar,Core,DISP,NON-DISPLAY,,,,$288855.46,$266035.87866,$158428.974434809,59.55%,80.13%,,Post - June 2024,623.04,612.44832,7.90%,564.0649027,89.27371,15.92859,6.3791,0.48244,112.06384,23.70058,23.84587,1.989642,1.326428,21.65,8.92089,81.43341,193.49725,34.65723153,6.14%,228.1544815,37%,335.9104212,2654.427628,COP,33.632,360.0,18525.21408,18210.28544,16771.67289,473.6141175,3332.059943,704.7032588,709.0232517,189.6735252,14.34467174,59.15919363,39.43946242,643.7321598,265.2500595,2421.307386,5753.367329,1030.483811,9987.821753
601549.00,,60001667,SK GMS ORG DRC SAMS 15CT 10CS IDM,Fruit Snacks,Fruity ConfectionsSKITTLES,Fruity Confections,SKITTLES,Not Applicable,Share Size,King Size,SKITTLES GUMMIES ORIGINAL,Starch Molded,Jellies & Gums,Immediate Consumption,601549.0,0.0,SK GMS ORG DRC SAMS 15CT 10CS IDM,Fruity Confections,SKITTLES,Mixed,Share Size,King Size,SKITTLES GUMMIES ORIGINAL,Starch Molded,Non-Core,DISP,NON-DISPLAY,,,,$1518133.5,$1275232.14,$667166.652742535,52.32%,76.13%,,Post - June 2024,264,259.512,16.00%,217.99008,19.15803,31.34734,1.51802,0,52.02339,0.80285,1.995,0.028728,0.019152,35.20809,0.47268,38.5265,90.54989,13.3937294,6.14%,103.9436194,40%,114.0464606,1287.675091,COP,14.878,150.0,17744.32047,17442.66703,14651.8403,2106.959269,3496.665546,53.96222611,134.0906036,102.031187,0,1.930904691,1.287269794,2366.453152,31.77039925,2589.494556,6086.160102,900.237223,7665.442976
601553.00,,60001668,SK GMS SR DRC SAMS 15CT 10CS IDM,Fruit Snacks,Fruity ConfectionsSKITTLES,Fruity Confections,SKITTLES,Not Applicable,Share Size,King Size,STARBURST GUMMIES SOUR,Starch Molded,Jellies & Gums,Immediate Consumption,601553.0,0.0,SK GMS SR DRC SAMS 15CT 10CS IDM,Fruity Confections,SKITTLES,Mixed,Share Size,King Size,STARBURST GUMMIES SOUR,Starch Molded,Non-Core,DISP,NON-DISPLAY,,,,$3036267,$2550464.28,$1327028.34978314,52.03%,75.70%,,Post - June 2024,264,259.512,16.00%,217.99008,20.08503,31.34734,1.53027,0,52.96264,0.80285,1.995,0.028728,0.019152,34.89501,0.47087,38.21161,91.17425,13.3937294,6.14%,104.5679794,40%,113.4221006,1349.981852,COP,14.878,150.0,17744.32047,17442.66703,14651.8403,2106.959269,3559.795671,53.96222611,134.0906036,102.8545503,0,1.930904691,1.287269794,2345.410001,31.64874311,2568.329749,6128.12542,900.237223,7623.477658
601562.00,,60001672,MXD SUP PDQTY WAG 28CS IDM,Bars,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,Medium,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,287725.0,0.0,SN ORI FS 20LB BULK - LINED,Chocolate,SNICKERS,Original,Funsize,Bulk,SNICKERS BAR,Filled Bar,Non-Core,DISP,NON-DISPLAY,,,,$45283.39,$36905.96285,$15833.9095516147,42.90%,66.97%,,Post - June 2024,219,215.277,18.50%,175.450755,43.34557,10.56292,3.72711,0.3167,57.9523,8.25459,8.71437,0.707322,0.471548,10.43585,2.86042,31.4441,89.3964,10.78003153,6.14%,100.1764315,47%,75.27432347,2550.939854,COP,16.992,28.0,12888.41808,12669.31497,10325.4917,621.6407721,3410.563795,485.792726,512.8513418,219.3449859,18.63818267,41.62676554,27.75117702,614.1625471,168.3392185,1850.523776,5261.087571,634.4180516,4429.98608
601562.00,,60001672,MXD SUP PDQTY WAG 28CS IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,Medium,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,107569.0,0.0,M&MS PEANUT FUN SIZE 23LB BULK CASE,Chocolate,M&M'S,Peanut,Funsize,Bulk,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$40009.36,$35528.31168,$16731.0092020375,47.09%,69.68%,,Post - June 2024,219,215.277,11.20%,191.165976,43.34557,10.56292,3.72711,0.3167,57.9523,8.25459,8.71437,0.707322,0.471548,10.43585,2.86042,31.4441,89.3964,11.74560491,6.14%,101.1420049,47%,90.02397109,2550.939854,COP,16.992,28.0,12888.41808,12669.31497,11250.35169,621.6407721,3410.563795,485.792726,512.8513418,219.3449859,18.63818267,41.62676554,27.75117702,614.1625471,168.3392185,1850.523776,5261.087571,691.2432268,5298.020898
601562.00,,60001672,MXD SUP PDQTY WAG 28CS IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,Medium,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,431179.0,0.0,M&MS MC SUP 18OZ 12CS,Chocolate,M&M'S,Milk Chocolate,Stand Up All Other,Large (Snackfood),M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$354121.71,$314460.07848,$148085.687665367,47.09%,69.68%,,Post - June 2024,219,215.277,11.20%,191.165976,43.34557,10.56292,3.72711,0.3167,57.9523,8.25459,8.71437,0.707322,0.471548,10.43585,2.86042,31.4441,89.3964,11.74560491,6.14%,101.1420049,47%,90.02397109,2550.939854,COP,16.992,28.0,12888.41808,12669.31497,11250.35169,621.6407721,3410.563795,485.792726,512.8513418,219.3449859,18.63818267,41.62676554,27.75117702,614.1625471,168.3392185,1850.523776,5261.087571,691.2432268,5298.020898
601562.00,,60001672,MXD SUP PDQTY WAG 28CS IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,Medium,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,431246.0,0.0,M&MS PN SUP 18.08OZ 12CS,Chocolate,M&M'S,Peanut,Stand Up All Other,Large (Snackfood),M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Core,DISP,NON-DISPLAY,,,,$472399.24,$419490.52512,$197546.674864969,47.09%,69.68%,,Post - June 2024,219,215.277,11.20%,191.165976,43.34557,10.56292,3.72711,0.3167,57.9523,8.25459,8.71437,0.707322,0.471548,10.43585,2.86042,31.4441,89.3964,11.74560491,6.14%,101.1420049,47%,90.02397109,2550.939854,COP,16.992,28.0,12888.41808,12669.31497,11250.35169,621.6407721,3410.563795,485.792726,512.8513418,219.3449859,18.63818267,41.62676554,27.75117702,614.1625471,168.3392185,1850.523776,5261.087571,691.2432268,5298.020898
601562.00,,60001672,MXD SUP PDQTY WAG 28CS IDM,Bitesize,ChocolateMixed,Chocolate,Mixed,Not Applicable,Stand Up All Other,Medium,MIXED SNACKFOOD,Mixed,Mixed,Future Consumption,434076.0,0.0,M&MS CLSC MX FMSZ SUP 17.2OZ 8CS,Chocolate,M&M'S,Milk Choc Peanut Butter&Peanut,Stand Up All Other,Large (Snackfood),M&M'S CLASSIC MIX,Panned Chocolate,Non-Core,DISP,NON-DISPLAY,,,,$236094.67,$209652.06696,$98729.4497168162,47.09%,69.68%,,Post - June 2024,219,215.277,11.20%,191.165976,43.34557,10.56292,3.72711,0.3167,57.9523,8.25459,8.71437,0.707322,0.471548,10.43585,2.86042,31.4441,89.3964,11.74560491,6.14%,101.1420049,47%,90.02397109,2550.939854,COP,16.992,28.0,12888.41808,12669.31497,11250.35169,621.6407721,3410.563795,485.792726,512.8513418,219.3449859,18.63818267,41.62676554,27.75117702,614.1625471,168.3392185,1850.523776,5261.087571,691.2432268,5298.020898
601563.00,,60001673,MXD PGPK PDQTY DG 60CS IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Peg All Other,Peg Pack,MIXED SNACKFOOD,Starch Molded,Jellies & Gums,Future Consumption,314122.0,0.0,LFS FFA SUG 198G / / 12P S INT,Fruity Confections,LIFE SAVERS,Five Flavor,Peg All Other,Medium,LIFE SAVERS GUMMI FIVE FLAVOR,Starch Molded,Core,DISP,NON-DISPLAY,,,,$410520,$378088.92,$139681.34639978,36.94%,74.67%,,Post - June 2024,104.4,102.6252,7.90%,94.5178092,15.096,7.67631,1.10543,0.06172,23.93946,6.60579,4.65034,0.769056,0.512704,14.98707,2.32733,29.85229,53.79175,5.807355822,6.14%,59.59910582,58%,34.91870338,1329.107237,COP,11.358,60.0,9191.759113,9035.499208,8321.69477,675.8505018,2107.717908,581.5979926,409.4329988,97.32611375,5.434055291,67.71051241,45.14034161,1319.51664,204.9066737,2628.305159,4736.023067,511.3009176,3074.370785
601563.00,,60001673,MXD PGPK PDQTY DG 60CS IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Peg All Other,Peg Pack,MIXED SNACKFOOD,Starch Molded,Jellies & Gums,Future Consumption,314132.0,0.0,LFS WBR SUG 198G / / 12P S INT,Fruity Confections,LIFE SAVERS,Wild Berry,Peg All Other,Medium,LIFE SAVERS GUMMI WILD BERRY,Starch Molded,Core,DISP,NON-DISPLAY,,,,$410520,$378088.92,$139681.34639978,36.94%,74.67%,,Post - June 2024,104.4,102.6252,7.90%,94.5178092,15.096,7.67631,1.10543,0.06172,23.93946,6.60579,4.65034,0.769056,0.512704,14.98707,2.32733,29.85229,53.79175,5.807355822,6.14%,59.59910582,58%,34.91870338,1329.107237,COP,11.358,60.0,9191.759113,9035.499208,8321.69477,675.8505018,2107.717908,581.5979926,409.4329988,97.32611375,5.434055291,67.71051241,45.14034161,1319.51664,204.9066737,2628.305159,4736.023067,511.3009176,3074.370785
601563.00,,60001673,MXD PGPK PDQTY DG 60CS IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Peg All Other,Peg Pack,MIXED SNACKFOOD,Starch Molded,Jellies & Gums,Future Consumption,355663.0,0.0,LFS COI SUG 198G / / 12P S US,Fruity Confections,LIFE SAVERS,Collisions,Peg All Other,Medium,LIFE SAVERS GUMMI COLLISIONS,Starch Molded,Core,DISP,NON-DISPLAY,,,,$410520,$378088.92,$139681.34639978,36.94%,74.67%,,Post - June 2024,104.4,102.6252,7.90%,94.5178092,15.096,7.67631,1.10543,0.06172,23.93946,6.60579,4.65034,0.769056,0.512704,14.98707,2.32733,29.85229,53.79175,5.807355822,6.14%,59.59910582,58%,34.91870338,1329.107237,COP,11.358,60.0,9191.759113,9035.499208,8321.69477,675.8505018,2107.717908,581.5979926,409.4329988,97.32611375,5.434055291,67.71051241,45.14034161,1319.51664,204.9066737,2628.305159,4736.023067,511.3009176,3074.370785
601563.00,,60001673,MXD PGPK PDQTY DG 60CS IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Peg All Other,Peg Pack,MIXED SNACKFOOD,Starch Molded,Jellies & Gums,Future Consumption,417960.0,0.0,SK GMS ORG PGPK 5.8OZ 12CS,Fruity Confections,SKITTLES,Original,Peg All Other,Medium,SKITTLES GUMMIES ORIGINAL,Starch Molded,Non-Core,DISP,NON-DISPLAY,,,,$410520,$378088.92,$139681.34639978,36.94%,74.67%,,Post - June 2024,104.4,102.6252,7.90%,94.5178092,15.096,7.67631,1.10543,0.06172,23.93946,6.60579,4.65034,0.769056,0.512704,14.98707,2.32733,29.85229,53.79175,5.807355822,6.14%,59.59910582,58%,34.91870338,1329.107237,COP,11.358,60.0,9191.759113,9035.499208,8321.69477,675.8505018,2107.717908,581.5979926,409.4329988,97.32611375,5.434055291,67.71051241,45.14034161,1319.51664,204.9066737,2628.305159,4736.023067,511.3009176,3074.370785
601563.00,,60001673,MXD PGPK PDQTY DG 60CS IDM,Fruit Snacks,Fruity ConfectionsMixed,Fruity Confections,Mixed,Not Applicable,Peg All Other,Peg Pack,MIXED SNACKFOOD,Starch Molded,Jellies & Gums,Future Consumption,430510.0,0.0,SK GMS SR PGPK 5.8OZ 12CS,Fruity Confections,SKITTLES,Sour,Peg All Other,Medium,SKITTLES GUMMIES SOUR,Starch Molded,Non-Core,DISP,NON-DISPLAY,,,,$410520,$378088.92,$139681.34639978,36.94%,74.67%,,Post - June 2024,104.4,102.6252,7.90%,94.5178092,15.096,7.67631,1.10543,0.06172,23.93946,6.60579,4.65034,0.769056,0.512704,14.98707,2.32733,29.85229,53.79175,5.807355822,6.14%,59.59910582,58%,34.91870338,1329.107237,COP,11.358,60.0,9191.759113,9035.499208,8321.69477,675.8505018,2107.717908,581.5979926,409.4329988,97.32611375,5.434055291,67.71051241,45.14034161,1319.51664,204.9066737,2628.305159,4736.023067,511.3009176,3074.370785
601660.00,,60001795,MXD SNG CU ESTR 120CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Easter,Single,Singles,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,108223.0,0.0,STARBURST ORIGINAL SINGLES 36CT 10/CA,Fruity Confections,STARBURST,Original,Single,Singles,STARBURST CHEWS ORIGINAL,Chewy Chunk,Seasonal,SEAS,NON-DISPLAY,,,,$96508.87,$81067.4508,$38014.5112526434,46.89%,77.02%,,Post - June 2024,123.52,121.42016,16.00%,101.9929344,15.47233,5.71139,1.92811,0.32144,23.43327,6.04937,5.0995,0.34479,0.22986,11.18755,1.55497,24.46604,47.89931,6.266641879,6.14%,54.16595188,45%,47.82698252,2864.185487,COP,5.402,120.0,22865.60533,22476.89004,18880.58763,1057.273232,4337.887819,1119.838949,944.0022214,356.9252129,59.50388745,63.82636061,42.55090707,2071.001481,287.850796,4529.070715,8866.958534,1160.059585,8853.569515
601660.00,,60001795,MXD SNG CU ESTR 120CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Easter,Single,Singles,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,108233.0,0.0,M&MS PEANUT SINGLES 1.74OZ 48CT 8/CA,Chocolate,M&M'S,Peanut,Single,Singles,M&M'S PEANUT CHOCOLATE CANDIES,Panned Chocolate,Seasonal,SEAS,NON-DISPLAY,,,,$290445.63,$243974.3292,$114405.532568313,46.89%,77.02%,,Post - June 2024,123.52,121.42016,16.00%,101.9929344,15.47233,5.71139,1.92811,0.32144,23.43327,6.04937,5.0995,0.34479,0.22986,11.18755,1.55497,24.46604,47.89931,6.266641879,6.14%,54.16595188,45%,47.82698252,2864.185487,COP,5.402,120.0,22865.60533,22476.89004,18880.58763,1057.273232,4337.887819,1119.838949,944.0022214,356.9252129,59.50388745,63.82636061,42.55090707,2071.001481,287.850796,4529.070715,8866.958534,1160.059585,8853.569515
601660.00,,60001795,MXD SNG CU ESTR 120CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Easter,Single,Singles,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,255776.0,0.0,ORB WIM SFT 14T / 12P 12B S US,Gum,ORBIT,Wintermint,Single,Singles,ORBIT TAB,Tab,Seasonal,SEAS,NON-DISPLAY,,,,$99983.91,$83986.4844,$39383.3175311065,46.89%,77.02%,,Post - June 2024,123.52,121.42016,16.00%,101.9929344,15.47233,5.71139,1.92811,0.32144,23.43327,6.04937,5.0995,0.34479,0.22986,11.18755,1.55497,24.46604,47.89931,6.266641879,6.14%,54.16595188,45%,47.82698252,2864.185487,COP,5.402,120.0,22865.60533,22476.89004,18880.58763,1057.273232,4337.887819,1119.838949,944.0022214,356.9252129,59.50388745,63.82636061,42.55090707,2071.001481,287.850796,4529.070715,8866.958534,1160.059585,8853.569515
601660.00,,60001795,MXD SNG CU ESTR 120CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Easter,Single,Singles,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,256479.0,0.0,SN SINGLES 1.86OZ 48CT 8CS,Chocolate,SNICKERS,Original,Single,Singles,SNICKERS ORIGINAL,Filled Bar,Seasonal,SEAS,NON-DISPLAY,,,,$99265.95,$83383.398,$39100.5155617233,46.89%,77.02%,,Post - June 2024,123.52,121.42016,16.00%,101.9929344,15.47233,5.71139,1.92811,0.32144,23.43327,6.04937,5.0995,0.34479,0.22986,11.18755,1.55497,24.46604,47.89931,6.266641879,6.14%,54.16595188,45%,47.82698252,2864.185487,COP,5.402,120.0,22865.60533,22476.89004,18880.58763,1057.273232,4337.887819,1119.838949,944.0022214,356.9252129,59.50388745,63.82636061,42.55090707,2071.001481,287.850796,4529.070715,8866.958534,1160.059585,8853.569515
601660.00,,60001795,MXD SNG CU ESTR 120CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Easter,Single,Singles,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,278729.0,0.0,ORBIT GUM SPEARMINT 12/12CT,Gum,ORBIT,Spearmint,Single,Singles,ORBIT TAB,Tab,Seasonal,SEAS,NON-DISPLAY,,,,$99983.91,$83986.4844,$39383.3175311065,46.89%,77.02%,,Post - June 2024,123.52,121.42016,16.00%,101.9929344,15.47233,5.71139,1.92811,0.32144,23.43327,6.04937,5.0995,0.34479,0.22986,11.18755,1.55497,24.46604,47.89931,6.266641879,6.14%,54.16595188,45%,47.82698252,2864.185487,COP,5.402,120.0,22865.60533,22476.89004,18880.58763,1057.273232,4337.887819,1119.838949,944.0022214,356.9252129,59.50388745,63.82636061,42.55090707,2071.001481,287.850796,4529.070715,8866.958534,1160.059585,8853.569515
601660.00,,60001795,MXD SNG CU ESTR 120CS,Seasonal,ChocolateMixed,Chocolate,Mixed,Easter,Single,Singles,MIXED SNACKFOOD,Mixed,Mixed,Immediate Consumption,317489.0,0.0,M&MS MC SNG DSPN 1.69OZ 36CT 9CS,Chocolate,M&M'S,Milk Chocolate,Single,Singles,M&M'S MILK CHOCOLATE CANDIES,Panned Chocolate,Seasonal,SEAS,NON-DISPLAY,,,,$117878.18,$99017.6712,$46431.8088073264,46.89%,77.02%,,Post - June 2024,123.52,121.42016,16.00%,101.9929344,15.47233,5.71139,1.92811,0.32144,23.43327,6.04937,5.0995,0.34479,0.22986,11.18755,1.55497,24.46604,47.89931,6.266641879,6.14%,54.16595188,45%,47.82698252,2864.185487,COP,5.402,120.0,22865.60533,22476.89004,18880.58763,1057.273232,4337.887819,1119.838949,944.0022214,356.9252129,59.50388745,63.82636061,42.55090707,2071.001481,287.850796,4529.070715,8866.958534,1160.059585,8853.569515
